filename,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
img10.jpg,207.564949,220.5114365,197.1867294,138.9242945,191.0373573,92.67671585,160.8952255,88.77790451,147.8776283,86.91140747,126.879724,84.23171616,113.5747738,82.45350266,86.22281265,78.55331039,26.88698578,184.6591606,73.32014084,193.9768066,95.25458145,198.7592468,131.2543082,205.6023407,154.3278503,210.2324677,155.4174156,183.4051933,130.8484774,178.8388062,106.1454582,174.2474937,81.83375549,169.4202995,160.3024254,99.01830101,143.9813519,96.74501419,126.065202,94.2495575,111.138689,92.17050934,142.4728451,130.2852013,127.6546604,137.0923262,130.4852247,119.9895124,114.7094812,125.9014833,128.1613329,128.0254738
img11.jpg,65.88819885,182.9983292,125.6597216,183.9528847,178.8041916,184.5150528,176.774128,154.0201035,176.1927528,141.6567812,174.8743172,122.6591935,174.1786346,111.1753006,173.1180573,88.75298309,82.3845787,77.25698471,78.48307419,101.916317,76.34342194,114.1596956,73.25166321,134.981226,71.04534531,148.9262009,87.26501083,149.4674873,89.26468277,133.3946233,91.19568253,117.873826,93.21852493,103.1450939,163.4647293,153.3431625,162.9744377,138.6156902,162.4600143,123.1634469,162.049263,110.8252048,127.5395329,139.0091438,119.998148,128.4931911,135.7888227,129.1949748,128.4104758,118.1860809,127.9949456,128.1208441
img12.jpg,-35.75541687,320.776886,159.8060131,246.0825729,255.8318939,208.5967636,216.4828339,153.1807232,204.5726395,135.9332857,188.6496658,113.6487656,180.5121613,102.0909195,167.2286873,82.76833725,46.3343277,76.5105896,37.44993591,102.645525,31.42960358,119.1477146,19.63584137,155.0486469,8.679855347,187.2774963,52.45301056,179.5452995,57.35186005,146.4343033,61.04263306,121.4886012,64.20779037,102.3122635,197.9360962,156.161747,185.2120323,134.8101749,173.9758224,115.9553003,166.2326813,102.9619446,132.3679967,144.2165661,115.1217632,130.4149625,140.6558619,128.0019635,124.5841975,115.3185368,128.0446772,128.165868
img13.jpg,-484.1067505,423.0563049,132.6568851,316.5437469,290.3177338,287.733902,227.9923248,187.437664,213.5872498,163.7601013,196.6451111,136.6666708,188.8580971,124.0545638,177.2726746,104.8839951,61.79391479,62.84780884,40.818573,76.58514786,25.37915802,86.26001358,-12.74787903,111.6673031,-56.63554382,140.4105597,9.900627136,150.6928349,38.67506409,118.4254436,56.42719269,98.5183754,68.6402092,85.31263351,205.3466492,183.6222458,191.4628448,155.4312668,180.7147408,133.6073155,174.0038795,119.9809618,128.4207458,145.0347786,112.8169413,125.4881632,142.1496983,132.5841465,127.7000819,115.8571863,128.0040834,128.165325
img14.jpg,56.54119873,141.7766323,101.604805,169.5615425,140.4766378,193.2426605,152.4960327,169.9042473,157.6203194,160.4053116,165.2700462,145.4536858,170.0198402,136.362175,179.6277733,118.5319719,116.0394192,65.4559021,101.7776623,83.66883087,94.61833191,92.5117836,82.98798752,107.6641178,75.17559433,117.6409121,87.47621918,125.6969147,96.08200455,114.02987,104.4742336,102.6523495,112.660923,91.84531784,143.0550785,163.4852867,149.2893658,152.1717434,155.8998852,140.1754379,161.2300415,130.5026495,122.7292404,136.2992716,121.7350612,124.652384,133.318152,132.5389071,132.7311616,120.5503721,127.941935,128.0914284
img15.jpg,186123.0938,120090.75,276.2396393,151.220665,222.2410278,116.5931082,178.1589546,111.5003395,160.4748039,109.3897839,133.5573874,106.2952747,117.4325209,104.4134808,86.45161438,100.7162209,-231.5321655,171.5176125,-154.3529663,222.1101685,-98.29246521,263.0327911,75.59406662,372.8451843,309.5079651,526.180542,214.6368942,231.5241547,114.8244247,201.9969635,39.6159668,179.7483025,-17.16642761,162.1992455,179.4870949,115.8703375,155.6846161,112.9283895,131.1634998,109.8976192,111.9084301,107.5177269,154.4490547,132.1430526,125.0388389,135.007957,133.8399034,123.1141663,105.3983173,124.4596102,128.2839135,128.044473
img16.jpg,74.89301682,164.2127914,121.2273393,170.9401627,161.4225769,176.5570145,162.850544,153.2756062,163.618866,143.755044,164.4860725,128.9594173,165.0917892,119.9538851,166.5134048,102.2457008,96.49496651,82.22883606,91.32284927,101.6868229,88.61469269,111.2453423,84.47606277,127.445052,81.61832428,138.1961126,94.36297226,140.370451,97.2629776,127.9675036,100.0835819,115.904151,102.9295769,104.3992958,152.8473377,151.3906975,153.8814812,140.0215321,154.9750118,127.9994791,155.8544846,118.3307371,126.6528351,136.5413227,121.7422614,127.5064023,133.9177542,129.7867628,129.2070324,120.3471479,127.9851732,128.094005
img17.jpg,174.0692177,248.2221527,193.7568436,161.9723587,204.2400589,114.7456646,174.8242722,101.4354992,162.4964371,95.65623093,142.8713474,86.81809616,130.7016742,81.25086594,106.3283176,69.84027863,13.85723114,147.8437214,51.84603119,171.7667351,70.35494614,183.8751106,102.1578636,203.4500351,123.1648626,216.6789551,134.4083819,190.6582375,111.8718224,177.378746,89.85343933,164.4045792,68.90077209,151.7029972,170.5151443,110.9484024,155.0761108,103.6778164,138.4540939,95.8501358,124.8590827,89.44794083,141.3228922,134.8830872,124.313714,136.4640703,133.3584561,121.2619157,115.9576111,121.7784672,128.1473027,128.0761019
img18.jpg,-389.0482788,181.5932083,93.12425232,302.4517059,375.0588531,370.5954742,250.7571182,206.6387711,230.312645,179.193821,208.8969574,151.1289482,199.898735,139.1966047,187.4095612,122.2904325,75.33269119,76.2841835,54.22254181,81.01982117,38.9874115,84.22008133,1.717063904,92.79838181,-39.85752869,102.1248131,9.397987366,119.3266258,42.66207123,104.739706,63.05257416,95.79808807,76.92254639,89.95667267,217.3612976,194.5577621,200.5201874,165.0948563,188.763855,144.527586,181.9214134,132.5569968,125.5419891,140.2951965,112.234252,123.0562592,142.9750729,134.4261107,129.6889408,119.5517635,127.9766497,128.1168001
img19.jpg,164.0403938,187.5820313,170.1319427,143.0432587,173.6248474,116.1841812,154.5241127,110.1158524,146.3950329,107.4195614,133.3481703,103.2976608,125.1657591,100.6631069,108.5496349,95.16311646,61.67683411,145.1762238,87.2387619,155.8231602,99.44128227,161.1175842,119.8282185,169.397171,133.0286298,174.8953476,137.323082,161.2394028,123.0093322,155.5673447,108.7721176,149.9256191,94.94471741,144.2713318,152.5773373,115.9019032,142.448514,112.5571518,131.4260116,108.9172916,122.3187647,105.9098873,136.6977053,131.1055257,126.5617187,132.9217582,130.6388528,123.9006,120.0656772,125.1670408,128.0966241,128.0344997
img20.jpg,-208.5772705,174.6150894,-44.96247864,374.5747986,491.7974854,1015.362976,283.5927734,294.9867859,265.1936646,228.4852829,247.5380325,168.5934486,240.9001999,145.3238602,232.5658264,114.2834082,99.38495636,58.20311737,72.01041031,68.49547577,53.90097809,75.07780838,13.65067291,90.43774796,-24.75265503,104.876749,3.898460388,121.7282047,43.91545105,101.1787663,71.37438965,87.07811356,91.34698868,77.06926346,219.6836166,255.3978271,215.8404541,194.4634476,213.3611755,155.1540222,211.988121,133.3838811,114.5343609,147.1965752,110.4026222,121.2501941,144.552063,137.724658,137.3779812,114.6307783,127.871068,128.1838051
img21.jpg,63.08191681,180.1118202,122.4925694,185.8392029,182.7799873,191.325489,181.2987556,157.1527462,180.997303,143.6312284,180.0454483,123.1849446,179.5969162,111.0284958,179.0775032,87.70528793,85.98878479,79.43517303,80.70095825,102.4531479,77.86381531,113.9826288,73.5117836,133.7476788,70.44522858,147.0964222,85.76384354,148.2481709,88.77615356,132.5773706,91.6591301,117.5793753,94.5547142,103.4655933,165.7676086,155.7051258,165.7627831,139.8956537,165.7577934,123.5547013,165.7538681,110.6843452,126.9353788,139.180685,119.6654348,128.3532891,136.1738253,129.3609509,128.941389,118.1135044,127.9883634,128.1222078
img22.jpg,138.8388948,205.9172821,168.9560928,159.4680805,192.6618423,122.4737072,171.3132248,107.7421494,162.3512917,101.3163471,147.8811474,91.38088226,138.8724222,85.09060669,120.7302017,72.10523987,55.47381592,134.1984153,76.54803848,152.4045467,86.48335648,161.2672348,103.1418781,175.3791122,113.8274136,184.6104012,123.3366408,171.505722,111.0623894,161.2675095,98.81352234,151.0504704,86.92922211,140.8840523,164.7437439,116.4733534,153.877943,108.6952763,142.0866747,100.2547188,132.3702707,93.2994194,136.4490919,134.4917498,124.0948479,134.333611,133.0615444,122.8790865,120.2951307,122.0800643,128.0938454,128.0721049
img23.jpg,71.21118546,162.6383247,117.6057596,171.0311394,154.5981121,177.514946,158.5632801,155.4666004,160.4020042,146.1978626,163.016037,131.4636688,164.7145691,122.3075976,168.355278,103.88451,98.89822578,73.82424545,91.95052719,95.9487381,88.43436813,106.5527077,83.07711411,124.2055719,79.47792053,135.666975,92.80839157,138.7990513,96.62039375,125.7400503,100.4011211,112.7881908,104.241621,100.2146358,149.5273399,153.1761703,151.7684116,141.960268,154.1869888,129.8560091,156.1695976,119.9336338,125.872932,136.8058519,121.7917943,127.0354233,133.6726146,130.2763481,129.9319962,120.0017252,127.976423,128.0976065
img24.jpg,-383.3044128,-116.9136047,285.334671,161.8729591,226.817543,137.5754786,181.6842842,129.0438861,164.4551582,125.7596858,139.0897551,120.9714384,124.3894856,118.1854658,97.14234734,112.9902954,-185.6918335,97.60307312,-163.4329834,122.7803407,-146.6886597,146.8936291,-49.21629333,251.9721603,348.6768646,702.0338135,198.0681458,191.6683388,90.96444702,156.3464909,25.34278107,134.7050481,-17.26245117,120.2771015,182.1645622,130.8796663,158.9316635,126.3773507,135.8872046,121.9115534,118.3922539,118.5211983,153.1440754,133.4133282,123.139668,130.1873109,135.006866,127.028742,107.3796082,123.5605869,128.2639903,128.0568351
img25.jpg,-260.5211182,571.5289307,187.5928383,267.8627319,266.2975159,213.4769974,216.8693008,158.3961639,202.411499,141.9906397,183.7072449,121.2369385,174.2942162,110.689312,159.1157684,93.40759277,29.8190155,67.3176651,16.44959259,90.27131271,6.407989502,106.4040146,-16.80754089,147.3697376,-43.14556885,192.5889511,34.00623322,181.6983109,42.35009003,140.3827219,47.80615997,113.3663301,52.01243591,94.65052414,201.6711731,160.3328552,185.2437019,139.530097,171.1753044,121.7147193,161.7101364,109.7285976,135.0223103,144.4811668,114.244132,129.0323228,141.2203493,129.279482,122.7210841,115.6105309,128.070255,128.1648865
img26.jpg,-9810.767578,14818.44531,248.9050827,407.0486145,363.8343201,239.2113647,260.8227997,150.7433949,235.1558304,128.2980098,204.5607605,102.1566162,190.1014595,89.66984558,167.9925346,70.23818207,4.76499939,69.88660431,-17.8644104,103.6303978,-35.90859985,129.4135453,-84.18081665,202.5179749,-149.991333,300.6511688,-19.81590271,251.7228241,4.732872009,172.7635078,18.53814697,128.3599326,27.8000412,100.2611904,238.7911606,158.6708183,210.073082,129.4335277,187.4094543,106.3601418,173.0630608,91.75436783,138.4644451,152.1519108,108.7186413,133.522202,146.5580769,126.1942303,120.5936532,110.9061699,128.1011408,128.2334326
img27.jpg,38.50809479,275.0923462,166.4449654,210.0384445,225.2977524,179.583828,196.7491684,143.9035397,187.0401802,131.4558916,173.2527885,114.3084402,165.7721634,104.8861427,152.829731,88.25471878,43.40630341,83.15141296,42.65913391,108.6186924,41.82144928,123.9757533,41.28308105,155.5223961,40.50867462,181.9181709,76.11178589,172.8076134,72.58082199,146.3092632,69.73551559,124.95643,67.73195267,107.6456947,184.0784874,146.9393673,172.9021034,131.3115821,162.3808632,116.5998716,154.7428894,105.919796,134.0338368,140.87572,117.9686737,130.4800391,138.0912514,127.5362,123.0822392,117.5058966,128.0631368,128.1347289
img28.jpg,73.50345612,259.6017914,168.928299,201.9722366,228.2188797,165.6580772,199.9917145,132.36621,189.804409,119.973114,174.7527466,102.3160229,166.2937508,92.24452209,151.1197338,73.75627518,38.66444397,94.43141937,44.66970062,123.3278446,47.68331909,139.4983034,54.32554626,169.7903938,59.09169769,192.7244263,86.42685318,180.5886688,78.97373581,156.5794621,72.46276855,135.6052589,67.09446716,117.3487635,186.2741013,138.1910486,174.4663086,122.7566571,162.882267,107.6147423,154.1717014,96.2288475,135.0932322,140.820035,118.4166565,132.6299186,138.0717926,125.4999774,122.0077224,117.1697884,128.0756754,128.1367728
img29.jpg,30.51806641,180.2783356,114.6988134,196.3406448,183.883316,209.1250458,181.3464317,168.3627853,180.7095375,153.8967438,179.3681374,133.4526963,178.7247124,122.0984664,177.8597336,101.8492966,88.83811569,71.14922333,78.29175186,90.75674438,72.25605774,101.4919586,61.60600281,121.7784185,53.4908371,136.8659248,74.13009644,141.6479263,81.6661911,124.1556549,88.27438736,108.8171558,94.22455215,95.53721237,166.0221748,164.5444756,166.1303253,147.5224037,166.2344437,131.1345513,166.3114777,119.0099297,125.73208,139.6524277,118.844223,126.5853465,136.5867577,131.0970974,129.9039992,118.2173748,127.9758852,128.1239003
img30.jpg,62.74828339,211.6795425,138.2301502,197.0866089,201.3617172,184.5185623,191.2483253,148.3638363,187.4914322,133.8963318,181.3069954,112.0238047,177.7264404,98.93528938,171.1607475,73.65634155,61.82327271,77.01682663,61.96203613,107.1166363,61.77809906,122.3922186,62.15374756,148.7037582,62.23661804,166.6804848,82.89558792,163.4403038,81.95097733,143.0689545,81.05321884,123.7079854,80.44787979,105.5720634,175.748436,150.5205288,171.5721436,133.1333084,167.243454,115.1116076,163.8255005,100.8815804,129.9720227,141.3175316,118.5186987,130.3105636,137.5364399,127.7629471,126.2584424,116.2388525,128.0215404,128.1454677
img31.jpg,-106.7749176,144.5558815,40.02674103,251.962616,206.0480728,371.5142059,209.6706772,237.019455,211.0567551,204.7425995,211.8953705,167.0809174,212.4553223,149.4774551,213.7355499,122.6437559,103.64221,52.00238037,78.74622345,62.88288116,63.10235596,69.43879318,30.6655426,83.89598465,2.250991821,96.31423187,29.76889801,114.360075,58.43054962,97.23360825,80.09281158,84.2895546,97.02027702,74.46839523,178.9828186,216.0960846,185.0131073,182.3187065,189.8392525,155.2861233,192.9254456,137.9994497,117.3152103,143.0558767,114.2094603,120.879622,140.3375063,137.2911959,136.0902338,116.6000977,127.8926679,128.151241
img32.jpg,63.12963867,178.1734123,121.2081299,185.2629929,180.8447876,192.217186,180.1963348,158.1018467,180.2236176,144.6044388,179.7699928,124.1791496,179.617363,112.0346003,179.6648712,88.73308945,87.80882645,79.15953827,82.10217285,101.8554821,79.0627594,113.2071533,74.3577919,132.6556907,71.05937958,145.7738132,86.00588226,147.2263794,89.31628418,131.7915909,92.48748779,117.0058441,95.65348053,103.0825863,164.7634926,156.3199291,165.1388931,140.5691404,165.52705,124.2829814,165.8328705,111.4515858,126.6858269,139.079937,119.769309,128.193655,136.0448055,129.5066108,129.162559,118.1983385,127.9856325,128.1211342
img33.jpg,133.0745602,284.785202,193.9525299,186.5266571,228.2654114,130.390044,194.0346069,107.3090954,180.7698288,98.07553291,160.606472,84.54747009,148.7668686,76.48574066,126.4747368,60.96329498,15.2857666,125.3132112,38.27446747,156.6162968,50.24677277,173.6043358,72.87915039,203.7365417,88.97544861,225.6544495,110.9100342,200.2894287,92.30480194,178.3707924,75.35163116,158.3984318,60.36060333,140.2258339,184.6989441,117.7516556,168.5263977,106.0143967,152.0134239,94.03005981,139.1505632,84.69481277,140.2234135,138.8471298,120.7790856,136.5700111,136.4972553,121.6298342,117.3890028,118.5837393,128.1323122,128.1174146
img34.jpg,108.8793678,192.7894745,150.0372925,166.985939,178.2143707,149.0812111,166.0042,131.0118356,161.1027107,123.512527,153.2711792,111.9762917,148.5397816,104.9029713,139.3616285,90.87128067,70.44826508,103.8383846,79.2714119,124.3859982,83.50219345,134.7104154,91.19333267,152.1501217,96.25298691,163.9331932,109.2316418,157.5746441,103.1941185,144.7585545,97.37215614,132.4000354,92.00576019,120.6291714,158.9120655,134.330111,152.9812889,125.1003535,146.7033749,115.3303652,141.6494675,107.465229,132.364531,135.7212448,122.964859,130.7839684,133.4256349,126.5212526,124.0974135,121.0959759,128.0479847,128.0848892
img35.jpg,-57.25193787,250.766037,136.408782,242.2549591,257.4562531,236.1290131,220.7365417,170.5254784,210.3246002,151.2945919,196.6437302,127.0454849,189.8606339,114.8041172,179.1243019,94.84499359,60.025177,71.22367477,46.89009094,91.18000031,38.30191803,103.6166458,20.9315567,130.6191819,5.212471008,154.5014381,44.8156662,156.9803562,55.96342468,130.4223146,64.37835693,110.3748837,71.15961838,94.99240875,198.2489395,168.7940331,188.237709,145.9157047,179.6193924,126.2205683,173.7976341,112.9162998,129.1167306,143.1736612,114.4396114,127.6405858,141.1189709,130.4711788,127.1348004,116.2440348,128.0113632,128.1543989
img36.jpg,118.317132,252.1568756,177.7341347,184.4270058,216.3873062,139.847868,189.7220955,115.315712,179.124527,105.2478962,162.5899963,90.10713959,152.6979923,80.9164238,133.6927428,62.86714172,28.87168884,114.7123556,48.34786224,144.8012524,58.03969574,160.3821106,75.67372513,187.0171928,87.63838959,205.501503,107.1633949,187.7738457,93.18507004,168.2706604,79.96834946,149.8300972,67.90087509,132.5077758,179.6868668,124.1231914,166.84021,111.5938892,153.4306564,98.51559067,142.7740507,88.12223434,137.6166706,138.9108143,120.8314958,135.0196986,136.1889954,123.0081434,119.4953842,118.3508921,128.1051198,128.1192661
img37.jpg,117.9369755,184.4000893,150.420948,159.8920326,178.5793533,138.4140816,165.9057999,122.3634291,160.6656075,115.4576931,152.1017437,104.6673908,146.8088741,97.88222122,136.2538967,83.9972229,76.1163826,117.3173761,86.69773102,134.3671799,91.62403107,142.5871992,100.0253754,155.8421097,105.3726196,164.4581566,114.7440701,157.7342205,108.4370556,147.9409199,102.1401577,138.1633244,96.08028412,128.4934357,158.4333267,127.5295419,152.1500072,119.2522106,145.3421478,110.2838764,139.7405338,102.9045906,132.6210818,134.5731244,123.6816573,131.7531869,132.9369407,125.3390768,123.7878942,122.0086112,128.0513149,128.0729914
img38.jpg,173.9215927,244.9344406,191.6621895,159.5228176,200.0223923,117.9016514,171.8351517,106.3571014,160.3119774,101.4742298,142.3151093,94.13882065,131.3616438,89.60520172,109.8945427,80.5152359,21.36314392,142.9516859,54.11725616,164.9647255,70.75069809,176.5871544,100.5814056,196.1918564,121.1154265,209.9921417,132.9886446,184.8651276,111.2062302,171.6838455,90.62559128,159.2298012,71.67866135,147.4366779,167.9474907,114.2139902,153.4752102,107.9652538,138.1954336,101.3678608,125.9242208,96.06948471,140.4491053,134.1642685,124.3475821,135.2238808,133.1350455,122.3545437,116.9339285,122.5205503,128.1364472,128.0675629
img39.jpg,132.9649324,206.6319885,165.642128,162.6963806,187.4590492,132.9899578,168.6781731,117.6094131,160.8977623,111.0392628,148.4471741,100.8845425,140.7740345,94.54119873,125.5182114,81.67292786,54.13569641,121.801116,73.12950897,142.3282032,82.24912643,152.50741,97.96968079,169.1735878,108.2367687,180.2694893,119.6320972,168.1031227,108.0294437,156.1884708,96.6460495,144.4989758,85.82054901,133.1097684,162.6644592,123.8006244,153.1127701,115.6900949,142.8530769,106.9783878,134.4801016,99.86872673,135.6255126,135.0287657,123.7264562,132.9944205,133.1800666,124.346338,121.1078787,121.647233,128.0843074,128.0777097
img40.jpg,91.86500168,175.7705154,134.5344186,168.0330772,171.164444,161.1884537,165.9363556,140.3035831,163.9397125,131.6269875,160.5264664,118.1426201,158.503231,109.8546658,154.6983032,93.36073685,85.98666763,95.69661713,87.36625671,115.0543089,87.88853836,124.5345643,89.16910934,140.3511591,89.9138298,150.8006573,101.877512,148.9703999,100.7083721,137.0376024,99.56328011,125.3502457,98.60346794,114.0823431,156.6430378,141.5609188,154.3263931,131.1520069,151.8599281,120.069963,149.8636398,111.1004543,129.312678,136.0421143,122.307941,129.4002513,133.7626915,127.8612457,126.818345,120.7605977,128.0144825,128.0887271
img41.jpg,41.79831696,261.7158356,161.4126625,210.7017746,222.4945602,184.1570549,197.2186432,146.9776154,188.3898964,133.6171126,175.5621796,114.845686,168.492321,104.3560715,156.0769329,85.53012466,42.44605255,77.15625,42.25166321,104.8729515,41.75634003,121.0395608,41.91348267,153.0934505,41.73361969,178.7387772,75.58459473,171.3890724,72.23384857,144.9838142,69.43607712,122.9362531,67.40660858,104.5415134,183.9155731,149.6474876,173.7748985,132.9827576,164.0376129,116.9809427,156.8495293,105.1683617,133.4947038,141.6002846,117.7293215,130.2668741,138.3035183,127.8436685,123.4481273,116.7333746,128.0580063,128.1435749
img42.jpg,170.7151985,173.85746,168.2401886,133.7229419,166.3887939,106.3723125,147.7595234,104.0112686,139.6149788,102.8606033,126.3478236,101.2021389,117.8564482,100.0881023,100.1737404,97.6067009,73.60511398,158.6452866,99.70070839,162.7815437,111.7578907,164.8687935,131.1230311,167.7621078,143.3010855,169.6923828,143.9614182,157.0759315,130.5155265,155.0151749,116.7770462,152.9095707,103.0195808,150.6467457,147.2945232,110.5079727,137.2346478,109.1610146,126.0794523,107.6674023,116.6947536,106.4108467,136.5595541,129.2173361,127.9794169,133.1354504,129.3227125,123.346386,120.0718832,126.8724667,128.0958384,128.0136301
